"esr";"status";"type";"osm_id";"lat";"lon";"name";"alt_name";"old_name";"official_name";"railway";"user"
"941102";"1";"0";"3965162847";"51.4383812";"110.92858887";"Хушенга";"";"";"";"station";"941102"
"941117";"1";"0";"3583853811";"51.48900223";"111.0590744";"5982 км";"";"";"";"halt";""
"941206";"1";"0";"4015690062";"51.5530014";"111.18183136";"Харагун";"";"";"";"halt";"941206"
"941210";"1";"0";"243358659";"51.60845566";"111.28209686";"6003 км";"";"";"";"halt";""
"941225";"1";"0";"243359071";"51.63555145";"111.42506409";"Тайдут";"";"";"";"halt";"941225"
"941225";"1";"0";"2814795957";"51.63550568";"111.42507935";"Тайдут";"";"";"";"halt";"941225"
"941244";"1";"0";"3583865811";"51.66244888";"111.56681824";"6024 км";"";"";"";"halt";""
"941259";"1";"0";"243359785";"51.68187714";"111.70265198";"Загарино";"";"";"";"halt";"941259"
"941259";"1";"1";"316348613";"51.68199158";"111.70267487";"Загарино";"";"";"";"station";"941259"
"941259";"1";"0";"2814795956";"51.68182755";"111.70265961";"Загарино";"";"";"";"halt";"941259"
"941263";"1";"0";"2814795958";"51.6970253";"111.79456329";"Улетка";"";"";"";"halt";"941263"
"941263";"1";"0";"243360156";"51.69702911";"111.79447937";"Улетка";"";"";"";"halt";"941263"
"941348";"1";"0";"3583861491";"51.82331467";"112.45002747";"6086 км";"";"";"";"halt";""
"941418";"1";"1";"316348618";"51.84280777";"112.64319611";"Тургутуй";"";"";"";"station";"941418"
"941418";"1";"0";"2810272708";"51.84254074";"112.64296722";"Тургутуй";"";"";"";"halt";"941418"
"941418";"1";"0";"2810272710";"51.84256744";"112.64305115";"Тургутуй";"";"";"";"halt";"941418"
"941422";"1";"0";"2810273389";"51.85669327";"112.6860733";"6111 км";"";"";"";"halt";""
"941437";"1";"0";"243361136";"51.84022903";"112.75727844";"Яблоновая";"";"";"";"halt";"941437"
"941437";"1";"0";"2810270703";"51.84017563";"112.75726318";"Яблоновая";"";"";"";"halt";"941437"
"941507";"1";"1";"276925462";"51.77296066";"112.25095367";"Гонгота";"";"";"";"station";"941507"
"941511";"1";"0";"3583849743";"51.79875946";"112.85108185";"6127 км";"";"";"";"halt";""
"941526";"1";"0";"243361505";"51.79238129";"112.93241882";"Кука";"";"";"";"halt";"941526"
"941526";"1";"0";"2810267399";"51.79234695";"112.93236542";"Кука";"";"";"";"halt";"941526"
"941600";"1";"1";"106773895";"51.76596832";"113.00188446";"Лесная";"";"";"";"station";""
"941615";"1";"0";"3583859955";"51.80130005";"113.00498962";"Жипковщина";"";"";"";"halt";""
"941808";"1";"0";"2810267398";"51.85408783";"113.10327148";"Ингода";"";"";"";"halt";"941808"
"941808";"1";"0";"504893849";"51.85410309";"113.10320282";"Ингода";"";"";"";"halt";"941808"
"941901";"1";"1";"283165751";"51.90191269";"113.15655518";"Домна";"";"";"";"station";"941901"
"941901";"1";"0";"243515933";"51.90203476";"113.15590668";"Домна";"";"";"";"halt";"941901"
"941901";"1";"0";"2810273693";"51.90200806";"113.15596771";"Домна";"";"";"";"halt";"941901"
"942001";"1";"1";"224494375";"51.97187424";"113.2302475";"Черновская";"";"";"";"station";"942001"
"942001";"1";"0";"2807962880";"51.97176743";"113.23093414";"Черновская";"";"";"";"halt";"942001"
"942001";"1";"0";"243516857";"51.9717865";"113.23083496";"Черновская";"";"";"";"halt";"942001"
"942016";"1";"0";"3583860141";"51.99097443";"113.25500488";"6176 км";"";"";"";"halt";""
"942020";"1";"0";"3583855692";"51.99586487";"113.28026581";"Железобетонный";"";"";"";"halt";""
"942105";"1";"1";"273658842";"52.01659775";"113.32922363";"Кадала";"";"";"";"station";""
"942110";"1";"0";"3583859061";"52.03540802";"113.41655731";"6191 км";"";"";"";"halt";""
"942302";"1";"1";"60349325";"51.98918533";"113.54594421";"Антипиха";"";"";"";"station";""
"942317";"1";"0";"2807717042";"51.98313141";"113.56018829";"6205 км";"";"";"";"halt";""
"942410";"1";"0";"3226044870";"51.94481277";"113.60752106";"Пионерская";"";"";"";"halt";"942410"
"942410";"1";"0";"3226044871";"51.94484711";"113.60758209";"Пионерская";"";"";"";"halt";"942410"
"942425";"1";"0";"3226044868";"51.98113632";"113.58546448";"Песчанка";"";"";"";"halt";"942425"
"942425";"1";"0";"3226044869";"51.98117065";"113.58551025";"Песчанка";"";"";"";"halt";"942425"
"942506";"1";"1";"137121329";"51.92872238";"113.63207245";"Атамановка";"";"";"";"station";"942506"
"942506";"1";"0";"1854555935";"51.92856979";"113.63188934";"Атамановка";"";"";"";"halt";"942506"
"942506";"1";"0";"2807708095";"51.92854309";"113.63183594";"Атамановка";"";"";"";"halt";"942506"
"942514";"1";"0";"373631676";"51.90128326";"113.64137268";"Дачный";"";"";"";"halt";"942514"
"942514";"1";"0";"2807715524";"51.90130234";"113.64131165";"Дачный";"";"";"";"halt";"942514"
"942529";"1";"0";"2807715092";"51.88356018";"113.65001678";"Засопочная";"";"";"";"halt";"942529"
"942529";"1";"0";"2807715091";"51.88354874";"113.64996338";"Засопочная";"";"";"";"halt";"942529"
"942533";"1";"0";"3226044864";"51.87443161";"113.65859222";"Каменный Карьер";"";"";"";"halt";"942533"
"942533";"1";"0";"3226044865";"51.87446976";"113.65858459";"Каменный Карьер";"";"";"";"halt";"942533"
"942548";"1";"0";"2807708096";"51.84848404";"113.71648407";"Глубокая Падь";"";"";"";"halt";"942548"
"942548";"1";"0";"2807708097";"51.84850311";"113.71647644";"Глубокая Падь";"";"";"";"halt";"942548"
"942552";"1";"0";"3226044862";"51.83702087";"113.74755859";"Земляничная";"";"";"";"halt";"942552"
"942552";"1";"0";"3226044863";"51.83703232";"113.74763489";"Земляничная";"";"";"";"halt";"942552"
"942567";"1";"0";"2807713092";"51.86100006";"113.69432831";"6224 км";"";"";"";"halt";"942567"
"942567";"1";"0";"2807713093";"51.86103058";"113.69436646";"6224 км";"";"";"";"halt";"942567"
"942603";"1";"0";"3226044866";"51.82067108";"113.75318146";"Кручина";"";"";"";"halt";"942603"
"942603";"1";"0";"3226044867";"51.82068253";"113.75325775";"Кручина";"";"";"";"halt";"942603"
"942603";"1";"1";"274913386";"51.82073212";"113.75353241";"Кручина";"";"";"";"station";"942603"
"942618";"1";"0";"2807714934";"51.7769928";"113.74332428";"Александровка";"";"";"";"halt";"942618"
"942618";"1";"0";"373639511";"51.77661133";"113.74388123";"Александровка";"";"";"";"halt";"942618"
"942707";"1";"1";"259407922";"51.77144623";"113.79096985";"Новая";"";"";"";"station";"942707"
"942707";"1";"0";"2807714866";"51.77169418";"113.7913208";"Новая";"";"";"";"halt";"942707"
"942707";"1";"0";"243520771";"51.77173615";"113.79134369";"Новая";"";"";"";"halt";"942707"
"942711";"1";"0";"243520910";"51.74433136";"113.84871674";"Орленок";"";"";"";"halt";"942711"
"942711";"1";"0";"2807712869";"51.74428558";"113.84870148";"Орленок";"";"";"";"halt";"942711"
"942726";"1";"0";"243520930";"51.75690842";"113.91755676";"Птицефабрика";"";"";"";"halt";"942726"
"942726";"1";"0";"2807714594";"51.75686646";"113.91754913";"Птицефабрика";"";"";"";"halt";"942726"
"942745";"1";"0";"2807713268";"51.74739075";"113.84086609";"6244 км";"";"";"";"halt";"942745"
"942745";"1";"0";"2807713265";"51.74735641";"113.84082031";"6244 км";"";"";"";"halt";"942745"
"942800";"1";"1";"257586764";"51.74751282";"113.96065521";"Маккавеево";"";"";"";"station";"942800"
"942800";"1";"0";"2630792090";"51.74736404";"113.96044922";"Маккавеево";"";"";"";"halt";"942800"
"942800";"1";"0";"2807708100";"51.74733353";"113.96039581";"Маккавеево";"";"";"";"halt";"942800"
"942815";"1";"0";"2807712592";"51.69760132";"113.98821259";"Сосняк";"";"";"";"halt";""
"942904";"1";"0";"3965162819";"51.66555786";"113.97825623";"Дарасун";"";"";"";"station";"942904"
"942919";"1";"0";"3583855212";"51.6435318";"114.01988983";"6269 км";"";"";"";"halt";""
"943019";"1";"0";"2807708099";"51.61315918";"114.25495148";"Кадахта";"";"";"";"halt";"943019"
"943019";"1";"0";"2782713168";"51.61321259";"114.25494385";"Кадахта";"";"";"";"halt";"943019"
"943023";"1";"0";"2807710301";"51.62995911";"114.08847809";"Туринская";"";"";"";"halt";"943023"
"943023";"1";"0";"243523403";"51.63000488";"114.08850098";"Туринская";"";"";"";"halt";"943023"
"943023";"1";"1";"279482504";"51.6301918";"114.08849335";"Туринская";"";"";"";"station";"943023"
"943127";"1";"0";"3583829721";"51.62353516";"114.53154755";"6309 км";"";"";"";"halt";""
"943131";"1";"0";"3583828256";"51.60006332";"114.52637482";"6312 км";"";"";"";"halt";""
"943150";"1";"0";"2837251178";"51.63640976";"114.56798553";"Кайдалово";"";"";"";"halt";"943150"
"943150";"1";"0";"243534846";"51.63644028";"114.56787872";"Кайдалово";"";"";"";"halt";"943150"
"943165";"1";"0";"2837253709";"51.67801285";"114.62254333";"6319 км";"";"";"";"halt";""
"943165";"1";"0";"243534934";"51.67805481";"114.62253571";"6319 км";"";"";"";"halt";""
"943173";"1";"0";"2837253710";"51.7114563";"114.74983215";"6330 км";"";"";"";"halt";"943173"
"943173";"1";"0";"243535195";"51.71149063";"114.74978638";"6330 км";"";"";"";"halt";"943173"
"943184";"1";"0";"2837251815";"51.62031937";"114.44041443";"6302 км";"";"";"";"halt";""
"943305";"1";"0";"3965162812";"51.56606293";"114.51810455";"Адриановка";"";"";"";"station";"943305"
"943316";"1";"0";"2837251181";"51.52977371";"114.50437164";"Разъезд № 65";"";"";"";"halt";"943316"
"943316";"1";"0";"460438802";"51.52973557";"114.5044632";"Разъезд № 65";"";"";"";"halt";"943316"
"943324";"1";"0";"2837251182";"51.49243927";"114.54195404";"Разъезд № 66";"";"";"";"halt";"943324"
"943324";"1";"0";"460438701";"51.49249649";"114.54202271";"Разъезд № 66";"";"";"";"halt";"943324"
"943339";"1";"0";"3965162837";"51.48025513";"114.5414505";"Седловой";"";"";"";"station";"943339"
"943343";"1";"0";"4017821454";"51.44727707";"114.71183777";"Бурятская";"";"";"";"station";"943343"
"943358";"1";"0";"2838970212";"51.36929321";"114.84716797";"Разъезд № 69";"";"";"";"halt";"943358"
"943358";"1";"0";"460438456";"51.36931992";"114.84722137";"Разъезд № 69";"";"";"";"halt";"943358"
"943377";"2";"0";"460438518";"51.38744736";"114.82953644";"6358 км";"";"";"";"halt";""
"943409";"1";"0";"3965162830";"51.28202438";"114.92337799";"Могойтуй";"";"";"";"station";"943409"
"943517";"1";"0";"460438339";"51.20267487";"115.0875473";"6389 км";"";"";"";"halt";""
"943521";"1";"0";"4017821487";"51.20848846";"115.05138397";"Остречная";"";"";"";"station";""
"943610";"1";"0";"2875573261";"51.18939209";"115.16734314";"Ага";"";"";"";"station";""
"943701";"1";"0";"4017822808";"51.09415436";"115.19579315";"разъезд № 71";"";"";"";"halt";""
"943714";"1";"0";"460438198";"51.03458786";"115.33972931";"Булак";"";"";"";"station";""
"943803";"1";"0";"4017822793";"51.0038147";"115.39422607";"Степь";"";"";"";"station";""
"943818";"1";"0";"460437966";"50.93387604";"115.51980591";"6440 км";"";"";"";"halt";""
"943818";"1";"0";"2867993381";"50.93383408";"115.5198288";"6440 км";"";"";"";"halt";""
"943907";"1";"0";"4016748894";"50.94383621";"115.58699799";"Оловянная";"";"";"";"station";""
"944007";"1";"0";"3960807352";"50.86882401";"115.68764496";"Ясногорск Забайкальский";"";"";"";"station";""
"944100";"1";"0";"4017822807";"50.82647705";"115.78596497";"Ясная";"";"";"";"station";""
"944204";"1";"0";"460437723";"50.740448";"115.95127106";"Бырка";"";"";"";"station";""
"944312";"1";"0";"4017821483";"50.74713135";"116.05136871";"Мирная";"";"";"";"station";""
"944401";"1";"0";"460437647";"50.73242188";"116.17664337";"Безречная";"";"";"";"station";""
"944511";"1";"0";"4017822799";"50.64625549";"116.30024719";"Хадабулак";"";"";"";"station";"944511"
"944609";"1";"0";"4017822805";"50.57865143";"116.34790039";"Шахтерская";"";"";"";"station";"944609"
"944613";"1";"0";"4017822806";"50.518116";"116.38507843";"Шерловая";"";"";"";"station";"944613"
"944628";"1";"0";"4017821465";"50.43470383";"116.46446228";"Зун-Торей";"";"";"";"station";"944628"
"944702";"1";"0";"3965162816";"50.38928223";"116.51926422";"Борзя";"";"";"";"station";"944702"
"944717";"1";"0";"460484566";"50.34377289";"116.55345154";"6549 км";"";"";"";"halt";""
"944717";"1";"0";"3226045924";"50.34380722";"116.55351257";"6549 км";"";"";"";"halt";""
"944721";"1";"1";"288586388";"50.2958107";"116.56626892";"Разъезд № 81";"";"";"";"station";"944721"
"944721";"1";"0";"460484576";"50.29579544";"116.56568909";"Разъезд № 81";"";"";"";"halt";"944721"
"945404";"1";"0";"4017822800";"50.11713028";"116.68746948";"Харанор";"";"";"";"station";"945404"
"945616";"1";"0";"3583840579";"50.15920258";"117.06922913";"Арабатук";"";"";"";"station";""
"945724";"1";"0";"3583842793";"50.3831749";"117.60722351";"Арамогойтуй";"";"";"";"station";""
"945809";"1";"0";"4017821480";"50.40441132";"117.89639282";"Маргуцек";"";"";"";"station";""
"945902";"1";"0";"3960807351";"50.26723099";"118.11760712";"Урулюнгуй";"";"";"";"station";""
"945917";"1";"0";"3583849505";"50.27582932";"118.35890961";"Юбилейный";"145 км";"";"";"halt";""
"945921";"1";"0";"1214409495";"50.32763672";"118.45911407";"154 км";"";"";"";"halt";""
"946002";"1";"0";"1214974987";"50.39850616";"118.63676453";"Досатуй";"";"";"";"station";""
"946106";"1";"0";"3960807349";"50.36833191";"119.08174133";"Приаргунск";"";"";"";"station";""
"946208";"1";"0";"1216101734";"50.14977646";"118.06092834";"Краснокаменск";"";"";"";"station";""
"946604";"1";"0";"3965162820";"49.92829514";"116.84407043";"Даурия";"";"";"";"station";"946604"
"946731";"1";"0";"4017821451";"49.83404541";"117.09422302";"Билютуй";"";"";"";"station";"946731"
"946801";"1";"0";"3965162822";"49.63900375";"117.3320694";"Забайкальск";"";"";"";"station";"946801"
"947503";"1";"0";"3965162845";"51.76290894";"114.79684448";"Урульга";"";"";"";"station";"947503"
"947518";"1";"0";"2837253711";"51.74297714";"114.93421936";"6348 км";"";"";"";"halt";""
"947518";"1";"0";"243535978";"51.74300003";"114.93415833";"6348 км";"";"";"";"halt";""
"947522";"1";"0";"2837252500";"51.74918747";"114.97341156";"6353 км";"";"";"";"halt";""
"947537";"2";"0";"460438518";"51.38744736";"114.82953644";"6358 км";"";"";"";"halt";""
"947541";"1";"1";"284353566";"51.76358414";"115.08798981";"Савинская";"";"";"";"station";"947541"
"947541";"1";"0";"2880951950";"51.76349258";"115.0874176";"Савинская";"";"";"";"halt";"947541"
"947541";"1";"0";"2880951951";"51.76353073";"115.0873642";"Савинская";"";"";"";"halt";"947541"
"947556";"1";"0";"243536526";"51.77228165";"115.1696701";"6368 км";"";"";"";"halt";""
"947556";"1";"0";"2837253712";"51.77223206";"115.16968536";"6368 км";"";"";"";"halt";""
"947611";"1";"0";"2837253706";"51.80243683";"115.32215881";"6380 км";"";"";"";"halt";""
"947611";"1";"0";"243573384";"51.80247498";"115.32215118";"6380 км";"";"";"";"halt";""
"947626";"1";"0";"3747195012";"51.78484344";"115.38518524";"6385 км";"";"";"";"halt";""
"947626";"1";"0";"3583824736";"51.78486633";"115.38500977";"6385 км";"";"";"";"halt";""
"947630";"1";"0";"4017822790";"51.76801682";"115.49526215";"Размахнино";"";"";"";"station";"947630"
"947645";"1";"0";"3226045922";"51.76833725";"115.58765411";"6400 км";"";"";"";"halt";"947645"
"947645";"1";"0";"3226045923";"51.76856995";"115.58815765";"6400 км";"";"";"";"halt";"947645"
"947656";"1";"0";"2837250143";"51.78487396";"115.27455902";"Зубарево";"";"";"";"halt";"947656"
"947656";"1";"0";"243570866";"51.78493118";"115.27453613";"Зубарево";"";"";"";"halt";"947656"
"947656";"1";"1";"284353708";"51.78514481";"115.27442169";"Зубарево";"";"";"";"station";"947656"
"947700";"1";"0";"3965162840";"51.7551384";"115.67519379";"Солнцевая";"";"";"";"station";"947700"
"947715";"1";"0";"2843379857";"51.7307663";"115.76514435";"6413 км";"";"";"";"halt";"947715"
"947715";"1";"0";"2843379858";"51.73081207";"115.76516724";"6413 км";"";"";"";"halt";"947715"
"947722";"1";"0";"2843374096";"51.71405792";"115.80471802";"Онон";"";"";"";"halt";"947722"
"947722";"1";"0";"243622451";"51.7141037";"115.80471039";"Онон";"";"";"";"halt";"947722"
"947804";"1";"0";"4017821469";"51.77577209";"115.86632538";"Казаново";"";"";"";"station";""
"947804";"1";"0";"243633734";"51.76144028";"115.85780334";"6427 км";"";"";"";"halt";"947804"
"947804";"1";"0";"2843382408";"51.76142883";"115.85787201";"6427 км";"";"";"";"halt";"947804"
"947819";"1";"0";"243634427";"51.83420944";"115.97499847";"6437 км";"";"";"";"halt";""
"947819";"1";"0";"2843393875";"51.83416748";"115.97504425";"6437 км";"";"";"";"halt";""
"947908";"1";"0";"243634987";"51.85558319";"116.02572632";"Шилка-Товарная";"";"";"";"halt";"947908"
"947908";"1";"0";"2852291892";"51.85535431";"116.02590179";"Шилка-Товарная";"";"";"";"halt";"947908"
"947912";"1";"0";"3965162848";"51.86094666";"116.04595184";"Шилка-Пассажирская";"";"";"";"station";"947912"
"947927";"1";"0";"2843393876";"51.88184738";"116.11863708";"6451 км";"";"";"";"halt";""
"947927";"1";"0";"243635011";"51.88188171";"116.11862183";"6451 км";"";"";"";"halt";""
"948012";"1";"0";"463166854";"51.89516068";"116.2698822";"6461 км";"";"";"";"halt";""
"948027";"1";"1";"271338795";"51.85314178";"116.35874176";"Апрелково";"";"";"";"station";"948027"
"948027";"1";"0";"2846229264";"51.85339355";"116.35905457";"Апрелково";"";"";"";"halt";"948027"
"948027";"1";"0";"243635870";"51.85343933";"116.35904694";"Апрелково";"";"";"";"halt";"948027"
"948031";"1";"0";"2878400075";"51.85473633";"116.43712616";"Бишигино";"";"";"";"halt";"948031"
"948031";"1";"0";"2878400076";"51.85477829";"116.4371109";"Бишигино";"";"";"";"halt";"948031"
"948031";"1";"1";"281467148";"51.85467529";"116.43714905";"Бишигино";"";"";"";"station";"948031"
"948046";"1";"0";"2846229410";"51.86771011";"116.47647858";"6478 км";"";"";"";"halt";""
"948050";"1";"0";"3771897863";"51.8991394";"116.23698425";"Холбон";"";"";"";"station";"948050"
"948101";"1";"0";"3965162836";"51.91714478";"116.61792755";"Приисковая";"";"";"";"station";"948101"
"948135";"1";"0";"243636451";"51.95927429";"116.76816559";"Верхние Ключи";"";"";"";"halt";"948135"
"948147";"1";"0";"463165071";"51.97951508";"116.83335876";"6506 км";"";"";"";"halt";""
"948154";"1";"0";"3226109567";"51.99788666";"116.94329071";"Бянкино";"";"";"";"halt";"948154"
"948154";"1";"0";"3226109568";"51.99791718";"116.94326019";"Бянкино";"";"";"";"halt";"948154"
"948309";"1";"0";"503821747";"51.98613358";"116.57071686";"Нерчинск";"";"";"";"station";""
"948417";"1";"0";"3583142894";"52.09300232";"117.02902222";"6530 км";"";"";"";"halt";""
"948421";"1";"0";"243642653";"52.16343689";"117.03469849";"Шапка";"";"";"";"halt";"948421"
"948421";"1";"0";"2859484355";"52.12347794";"117.05475616";"6534 км";"";"";"";"halt";""
"948421";"1";"0";"2859486672";"52.16345596";"117.03475952";"Шапка";"";"";"";"halt";"948421"
"948455";"1";"0";"3583135710";"52.24253464";"117.00704193";"6550 км";"";"";"";"halt";""
"948466";"1";"0";"3583137316";"52.28976059";"117.01198578";"Шевья";"";"";"";"halt";""
"948474";"1";"0";"3965162827";"52.06862259";"117.0506897";"Куэнга";"";"";"";"station";"948474"
"948609";"1";"1";"285859044";"52.19956207";"117.54322815";"Кокуй";"";"";"";"station";"948609"
"948609";"1";"0";"2894923734";"52.19963455";"117.54270935";"Кокуй";"";"";"";"halt";"948609"
"948614";"1";"0";"243639404";"52.16353989";"117.46165466";"Усть-Курлыч";"";"";"";"halt";"948614"
"948633";"1";"0";"243638977";"52.12408447";"117.3596344";"Кокертай";"";"";"";"halt";"948633"
"948648";"1";"0";"243638830";"52.10414124";"117.30251312";"Баян";"";"";"";"halt";"948648"
"948652";"1";"0";"243638706";"52.0815239";"117.23910522";"Болотово";"";"";"";"halt";"948652"
"948667";"2";"0";"3583143813";"52.07191086";"117.08299255";"3 км";"";"";"";"halt";""
"948703";"1";"0";"2894923733";"52.25112915";"117.69487762";"Сретенск";"";"";"";"station";"948703"
"948718";"1";"0";"2894923732";"52.21791077";"117.66078186";"Матакан";"";"";"";"station";"948718"
"948722";"1";"0";"3583146593";"52.21342087";"117.63483429";"47 км";"";"";"";"halt";""
"948737";"1";"0";"3583145296";"52.21293259";"117.56974792";"42 км";"";"";"";"halt";""
"948807";"2";"0";"3967457958";"52.34586716";"117.01894379";"Укурей";"";"";"";"station";""
"948826";"1";"0";"2859490690";"52.4632988";"117.02157593";"Кундуй";"";"";"";"halt";"948826"
"948826";"1";"0";"2859490689";"52.46327972";"117.02151489";"Кундуй";"";"";"";"halt";"948826"
"948830";"2";"0";"3967457958";"52.34586716";"117.01894379";"Укурей";"";"";"";"station";""
"949104";"1";"0";"4008725089";"52.51507568";"117.01996613";"Чернышевск-Забайкальский";"";"";"";"station";"949104"
"949119";"1";"0";"3583119762";"52.56269073";"117.11052704";"Алеур";"";"";"";"station";""
"949123";"1";"0";"3583119764";"52.64839554";"117.15432739";"Улей";"";"";"";"station";""
"949138";"1";"0";"4017821455";"52.74641037";"117.27302551";"Бушулей";"";"";"";"station";""
"949142";"2";"0";"3583143813";"52.07191086";"117.08299255";"3 км";"";"";"";"halt";""
"949176";"1";"0";"3583130739";"52.67799377";"117.194664";"Итылей";"";"";"";"halt";""
"949301";"1";"0";"2193733909";"52.97726059";"116.91324615";"Букачача";"";"";"";"station";""
"949316";"1";"0";"3583832753";"51.41528702";"114.78665924";"68 км";"";"";"";"halt";""
"949509";"1";"0";"4006772725";"52.82483292";"117.27138519";"Жирекен";"";"";"";"station";""
"949513";"1";"0";"2867861609";"52.9155426";"117.2970047";"Кавекта";"";"";"";"halt";""
"949513";"1";"0";"244164354";"52.9155426";"117.29692841";"Кавекта";"";"";"";"halt";""
"949528";"1";"0";"4017821448";"53.0339241";"117.39789581";"Арчикой";"";"";"";"station";""
"949602";"1";"0";"3965162823";"53.06634903";"117.50546265";"Зилово";"";"";"";"station";"949602"
"949617";"1";"0";"3583118893";"53.0866394";"117.65659332";"Тамка";"";"";"";"halt";""
"949621";"1";"0";"3967457852";"53.10484314";"117.79660797";"Зудыра";"";"";"";"station";"949621"
"950008";"1";"0";"3965162813";"50.92069626";"128.46151733";"Белогорск";"";"";"";"station";""
"950027";"1";"0";"1866711775";"50.84831238";"128.37437439";"Низина";"";"";"";"station";""
"950101";"1";"0";"647999179";"50.88858414";"128.50608826";"Белогорск-2";"";"";"";"station";""
"950313";"1";"0";"463130316";"53.1340065";"118.03081512";"6713 км";"";"";"";"halt";""
"950328";"1";"0";"2884855700";"53.15677643";"117.92983246";"Ульякан";"";"";"";"station";"950328"
"950402";"1";"0";"3583096695";"53.16548157";"118.11011505";"Урюм";"";"";"";"station";""
"950417";"1";"0";"3583108099";"53.21183014";"118.2746582";"Кулендекен";"";"";"";"halt";""
"950421";"1";"0";"3583088612";"53.23755264";"118.29481506";"Нанагры";"";"";"";"station";""
"950506";"1";"0";"3934581751";"53.31171799";"118.50910187";"Сбега";"";"";"";"station";""
"950510";"1";"0";"3582624921";"53.3947258";"118.51625824";"Темная";"";"";"";"halt";""
"950525";"1";"0";"3582624397";"53.45796967";"118.54051971";"Кендагиры";"";"";"";"station";""
"950606";"1";"0";"3965162826";"53.56081772";"118.7179184";"Ксеньевка";"Ксеньевская";"";"";"station";""
"950614";"1";"0";"3582614436";"53.64964676";"118.91822052";"Катарангра";"";"";"";"halt";""
"950718";"1";"0";"3582617962";"53.7795372";"119.28751373";"Артеушка";"";"";"";"station";""
"950722";"1";"0";"3582620193";"53.8139267";"119.4076004";"Пеньковая";"";"";"";"station";""
"950737";"1";"0";"3582620907";"53.80719376";"119.66519928";"Раздольное";"";"";"";"halt";""
"950741";"1";"0";"4017821470";"53.70910263";"119.1281662";"Кислый Ключ";"";"";"";"station";""
"950807";"1";"0";"3965162831";"53.73846436";"119.768013";"Могоча";"";"";"";"station";"950807"
"950900";"1";"0";"2884855696";"53.68561554";"120.05783081";"Таптугары";"";"";"";"station";"950900"
"951000";"1";"0";"3965162838";"53.712677";"120.36146545";"Семиозерный";"";"";"";"station";""
"951034";"1";"0";"3582481393";"53.84611511";"120.78151703";"Германовский";"";"";"";"station";""
"951104";"1";"0";"2875573262";"53.86212921";"120.87779999";"Амазар";"";"";"";"station";""
"951123";"1";"0";"4000054210";"53.94140244";"121.13861084";"Колокольный";"";"";"";"station";""
"951142";"1";"0";"4017822803";"54.03660583";"121.29389954";"Чичатка";"";"";"";"station";""
"951157";"1";"0";"4017821463";"54.05262756";"121.40520477";"Жанна";"";"";"";"station";""
"951176";"1";"0";"4017821479";"54.10826874";"121.54338074";"Малоковали";"";"";"";"station";"951176"
"951208";"1";"0";"2892845799";"53.95477295";"121.94956207";"Ерофей Павлович";"";"";"";"station";""
"951212";"1";"0";"1507742946";"54.00160599";"121.85887146";"Ороченский";"";"";"";"station";""
"951212";"1";"0";"2843374098";"54.00164795";"121.85890961";"Ороченский";"";"";"";"station";""
"951227";"1";"0";"2843374701";"54.0430336";"121.77884674";"Текан";"";"";"";"station";""
"951227";"1";"0";"2682093509";"54.04299927";"121.77877045";"Текан";"";"";"";"station";""
"951231";"1";"0";"2843374090";"54.08068848";"121.68624878";"Аячи";"";"";"";"station";""
"951250";"1";"0";"2661695038";"53.98038483";"122.00682831";"Ягодный";"";"";"";"halt";""
"951250";"1";"0";"1507742851";"53.98033524";"122.00683594";"Ягодный";"";"";"";"halt";""
"951265";"1";"0";"2661676498";"53.99230957";"122.04177094";"Иташино";"";"";"";"halt";""
"951265";"1";"0";"2661671006";"53.99228668";"122.04183197";"Иташино";"";"";"";"halt";""
"951301";"1";"0";"4015690059";"54.05197144";"122.88289642";"Уруша";"";"";"";"station";""
"951316";"1";"0";"3580902583";"54.07226944";"122.71133423";"Сгибеево";"";"";"";"station";""
"951335";"1";"1";"285611591";"54.039608";"122.50048828";"Улятка";"";"";"";"station";""
"951354";"1";"0";"4017821453";"54.02040863";"122.26287842";"Большая Омутная";"";"";"";"station";""
"951373";"1";"0";"2884855695";"54.0126915";"122.10852051";"Сегачама";"";"";"";"station";""
"951405";"1";"0";"4017821478";"54.06326675";"123.41173553";"Мадалан";"";"";"";"station";""
"951416";"1";"1";"175843279";"54.0403862";"123.27075195";"Улягир";"";"";"";"station";""
"951424";"1";"0";"3580896697";"54.03166199";"123.1363678";"Читкан";"";"";"";"halt";""
"951439";"1";"0";"2661599759";"54.02614975";"123.03835297";"Глубокий";"";"";"";"halt";""
"951439";"1";"0";"2661599758";"54.02611542";"123.03829956";"Глубокий";"";"";"";"halt";""
"951509";"1";"0";"3965162844";"54.11045837";"123.61034393";"Тахтамыгда";"";"";"";"station";""
"951513";"1";"0";"2661449638";"54.08462143";"123.5224762";"Ольдой";"";"";"";"halt";""
"951513";"1";"0";"1867001517";"54.08457184";"123.52249908";"Ольдой";"";"";"";"halt";""
"951602";"1";"0";"4015690030";"54.1194725";"123.69805145";"Бамовская";"";"";"";"station";""
"951617";"1";"0";"2886412919";"54.11194611";"123.76551819";"Горелый";"";"";"";"station";""
"951617";"1";"1";"284938164";"54.11220169";"123.76607513";"Горелый";"";"";"";"station";""
"951621";"1";"0";"2661356540";"54.04244232";"123.79844666";"Имачи";"";"";"";"halt";""
"951621";"1";"0";"2524596026";"54.04249191";"123.79846954";"Имачи";"";"";"";"halt";""
