"alias";"railway";"express";"esr";"name"
"";"СЕВ";"2010391";"";"ОСТ.ПУНКТ 515 КМ"
"";"СЕВ";"2010413";"";"ОСТ.ПУНКТ 1096 КМ"
"";"СЕВ";"2010416";"";"ПЛАТФОРМА 7 КМ"
"";"СЕВ";"2010417";"";"ПЛАТФОРМА 26 КМ"
"";"СЕВ";"2010418";"";"ПЛАТФОРМА 34 КМ"
"";"СЕВ";"2010424";"";"ОСТ.ПУНКТ 25 КМ"
"";"СЕВ";"2010425";"";"ПЛАТФОРМА 32 КМ"
"";"СЕВ";"2010426";"";"ПЛАТФОРМА 36 КМ"
"";"СЕВ";"2010427";"";"ПЛАТФОРМА 48 КМ"
"";"СЕВ";"2010428";"";"ПЛАТФОРМА 54 КМ"
"";"СЕВ";"2010429";"";"ПЛАТФОРМА 92 КМ"
"";"СЕВ";"2010432";"";"ОСТ.ПУНКТ 140 КМ"
"";"СЕВ";"2010437";"";"ОСТ.ПУНКТ 361 КМ"
"";"СЕВ";"2010443";"";"ОСТ.ПУНКТ 409 КМ"
"";"СЕВ";"2010444";"";"ОСТ.ПУНКТ 419 КМ"
"";"СЕВ";"2010814";"";"ОСТ.ПУНКТ 698 КМ"
"";"СЕВ";"2010817";"";"ГАВРИЛОВ ЯМ"
"";"СЕВ";"2010821";"";"ОСТ.ПУНКТ476 КМ"
"";"СЕВ";"2010835";"";"ОСТ.ПУНКТ 528 КМ"
"";"СЕВ";"2010856";"";"ПОСТ 5 КМ"
"";"СЕВ";"2010858";"";"ОСТ.ПУНКТ 391 КМ"
"";"СЕВ";"2010863";"";"ОСТ.ПУНКТ 361 КМ"
"";"СЕВ";"2010868";"";"ПЛАТФОРМА 69 КМ"
"";"СЕВ";"2010869";"";"ПЛАТФОРМА 56 КМ"
"";"СЕВ";"2010870";"";"ПЛАТФОРМА 323 КМ"
"";"СЕВ";"2010874";"";"ПЛАТФОРМА 287 КМ"
"";"СЕВ";"2010875";"";"ПЛАТФОРМА 296 КМ"
"";"СЕВ";"2010876";"";"ПЛАТФОРМА 305 КМ"
"";"СЕВ";"2010877";"";"ПЛАТФОРМА 310 КМ"
"";"СЕВ";"2010878";"";"ПЛАТФОРМА 318 КМ"
"";"СЕВ";"2010884";"";"ОСТ.ПУНКТ 492 КМ"
"";"СЕВ";"2010887";"";"ОСТ.ПУНКТ 528 КМ"
"";"СЕВ";"2010888";"";"ОСТ.ПУНКТ 554 КМ"
"";"СЕВ";"2010895";"";"ПЛАТФОРМА 285 КМ"
"";"СЕВ";"2010917";"";"ОСТ.ПУНКТ 1096 КМ"
"";"СЕВ";"2010937";"";"БЛОК ПОСТ 1846 КМ"
"";"СЕВ";"2010938";"";"БЛОК ПОСТ 1847 КМ"
"";"СЕВ";"2010939";"";"БЛОК ПОСТ 1854 КМ"
"";"СЕВ";"2010940";"";"БЛОК ПОСТ 1856 КМ"
"";"СЕВ";"2010941";"";"ОСТ.ПУНКТ 26 КМ"
"";"СЕВ";"2010942";"";"ОСТ.ПУНКТ 35 КМ"
"";"СЕВ";"2010943";"";"ОСТ.ПУНКТ 54 КМ"
"";"СЕВ";"2010944";"";"ПЛАТФОРМА 9 КМ"
"";"СЕВ";"2010945";"";"ПЛАТФОРМА 17 КМ"
"";"СЕВ";"2010946";"";"ПЛАТФОРМА 24 КМ"
"";"СЕВ";"2010948";"";"ПЛАТФОРМА 39 КМ"
"";"СЕВ";"2010949";"";"ПЛАТФОРМА 42 КМ"
"";"СЕВ";"2010950";"";"ПЛАТФОРМА 44 КМ"
"";"СЕВ";"2010951";"";"ПЛАТФОРМА 61 КМ"
"";"СЕВ";"2010952";"";"ПЛАТФОРМА 70 КМ"
"";"СЕВ";"2010953";"";"ПЛАТФОРМА 86 КМ"
"";"СЕВ";"2010954";"";"ПЛАТФОРМА 92 КМ"
"";"СЕВ";"2010955";"";"ПЛАТФОРМА 101 КМ"
"";"СЕВ";"2010957";"";"ПЛАТФОРМА 114 КМ"
"";"СЕВ";"2010958";"";"ПЛАТФОРМА 129 КМ"
"";"СЕВ";"2010959";"";"ПЛАТФОРМА 134 КМ"
"";"СЕВ";"2010960";"";"ПЛАТФОРМА 141 КМ"
"";"СЕВ";"2010961";"";"ПЛАТФОРМА 156 КМ"
"";"СЕВ";"2010962";"";"ПЛАТФОРМА 165 КМ"
"";"СЕВ";"2010964";"";"ОСТ.ПУНКТ 30 КМ"
"";"СЕВ";"2010965";"";"ОСТ.ПУНКТ 60 КМ"
"";"СЕВ";"2010969";"";"ОСТ.ПУНКТ 100 КМ"
"";"СЕВ";"2010970";"";"ОСТ.ПУНКТ 4 КМ"
"";"СЕВ";"2010971";"";"ОСТ.ПУНКТ 6 КМ"
"";"СЕВ";"2010972";"";"ОСТ.ПУНКТ 9 КМ"
"";"СЕВ";"2010973";"";"ОСТ.ПУНКТ 19 КМ"
"";"СЕВ";"2010974";"";"ОСТ.ПУНКТ 41 КМ"
"";"СЕВ";"2010977";"";"ОСТ.ПУНКТ 369 КМ"
"";"СЕВ";"2010986";"";"ОСТ.ПУНКТ 391 КМ"
"";"СЕВ";"2011216";"";"ТАЕЖНЫЙ"
"";"СЕВ";"2011309";"";"КРАСНОСЕЛЬСКОЕ"
"";"СЕВ";"2011313";"";"ПЕВЬЮ"
"";"ЛЬВ";"0022238";"";"ЛАРГА-ВАРТИКОВЦЫ"
"";"ЛЬВ";"0022239";"";"СОКИРЯНЫ-ОКНИЦА"
"";"ЛЬВ";"2218002";"";"СЕМЯНОВКА"
"";"ЛЬВ";"2218017";"";"ЩИРЕЦ 1"
"";"ЛЬВ";"2218021";"";"ДМИТРИЯ"
"";"ЛЬВ";"2218024";"";"ЧЕРКАССЫ ЛЬВОВСКИЕ"
"";"ЛЬВ";"2218026";"";"ЗАДОРОЖНАЯ"
"";"ЛЬВ";"2218027";"";"УГЕРСКО"
"";"ЛЬВ";"2218035";"";"ГИРНЕ"
"";"ЛЬВ";"2218038";"";"СТИНАВА НИЖНЯЯ"
"";"ЛЬВ";"2218039";"";"НИЖНЕСИНЕВИДНОЕ"
"";"ЛЬВ";"2218042";"";"ТЕРНАВКА"
"";"ЛЬВ";"2218050";"";"ВАПНЯРКИ"
"";"ЛЬВ";"2218054";"";"ЯНТАРНА"
"";"ЛЬВ";"2218058";"";"РЯСНА"
"";"ЛЬВ";"2218063";"";"ГОРНЯК"
"";"ЛЬВ";"2218074";"";"БРЮХОВИЧИ"
"";"ЛЬВ";"2218075";"";"ВАДУЛ СИРЕТ"
"";"ЛЬВ";"2218076";"";"МОСТИСКА 1"
"";"ЛЬВ";"2218081";"";"СКНИЛОВ"
"";"ЛЬВ";"2218082";"";"ЩИРЕЦ 2"
"";"ЛЬВ";"2218084";"";"БИЛЬЧЕ"
"";"ЛЬВ";"2218086";"";"ЛЮБЕНЦЫ"
"";"ЛЬВ";"2218093";"";"ДАВЫДОВ"
"";"ЛЬВ";"2218094";"";"ГЛЕБОВИЧИ"
"";"ЛЬВ";"2218096";"";"ВЫБРАНОВКА"
"";"ЛЬВ";"2218097";"";"БОРЫНИЧИ"
"";"ЛЬВ";"2218102";"";"ХОДОВИЧИ"
"";"ЛЬВ";"2218103";"";"ЗАВАДОВ"
"";"ЛЬВ";"2218104";"";"ЗАШКОВ"
"";"ЛЬВ";"2218106";"";"КУЛИКОВ"
"";"ЛЬВ";"2218107";"";"МАЦОШИН"
"";"ЛЬВ";"2218108";"";"ДОБРОСИН"
"";"ЛЬВ";"2218109";"";"КОМАРНО"
"";"ЛЬВ";"2218110";"";"ЛАВРИКОВ"
"";"ЛЬВ";"2218111";"";"РУДКИ"
"";"ЛЬВ";"2218131";"";"ЛИПНИК"
"";"ЛЬВ";"2218138";"";"ДОБРОВЛЯНЫ"
"";"ЛЬВ";"2218139";"";"ПЛУГОВ"
"";"ЛЬВ";"2218157";"";"БИСКОВИЧИ"
"";"ЛЬВ";"2218158";"";"НАДЫБЫ"
"";"ЛЬВ";"2218159";"";"ГОРОДОВИЧИ"
"";"ЛЬВ";"2218161";"";"РУДНО"
"";"ЛЬВ";"2218164";"";"МАКСИМОВКА-ТЕРНОПОЛЬСК"
"";"ЛЬВ";"2218167";"";"ЗИМНАВОДА"
"";"ЛЬВ";"2218168";"";"СУХОВОЛЯ"
"";"ЛЬВ";"2218169";"";"МШАНА"
"";"ЛЬВ";"2218171";"";"ЦУНЕВ"
"";"ЛЬВ";"2218172";"";"КАМЕНОБРОД"
"";"ЛЬВ";"2218173";"";"РОДАТЫЧЕ"
"";"ЛЬВ";"2218174";"";"КНЯЖИЙ МОСТ"
"";"ЛЬВ";"2218182";"";"ЗАРЕЧЬЕ"
"";"ЛЬВ";"2218183";"";"ХОРОСНИЦА"
"";"ЛЬВ";"2218184";"";"ВОРЛАМОВСКАЯ ВОЛЯ"
"";"ЛЬВ";"2218186";"";"ПОДГАТЬ"
"";"ЛЬВ";"2218187";"";"ТЩЕНЕЦ"
"";"ЛЬВ";"2218188";"";"ЧЕРНЫЙ ОСТРОВ"
"";"ЛЬВ";"2218189";"";"ГОРОДИЩЕ"
"";"ЛЬВ";"2218191";"";"БОРТНИКИ"
"";"ЛЬВ";"2218203";"";"РАВА РУССКАЯ"
"";"ЛЬВ";"2218232";"";"ГОРОДИЩЕ 1"
"";"ЛЬВ";"2218234";"";"ПОДДНЕСТРЯНЫ"
"";"ЛЬВ";"2218236";"";"ТУЖАНОВЦЫ"
"";"ЛЬВ";"2218237";"";"РОЗДОЛ"
"";"ЛЬВ";"2218253";"";"СКАЛА ПОДОЛЬСКАЯ"
"";"ЛЬВ";"2218263";"";"ГЛУБОКАЯБУКОВИНСКАЯ"
"";"ЛЬВ";"2218264";"";"ЧЕРНОГУЗЫ"
"";"ЛЬВ";"2218267";"";"СЛОБОДА БАНИЛОВ"
"";"ЛЬВ";"2218268";"";"ВЫШКОВЦЫ"
"";"ЛЬВ";"2218271";"";"ОСТ.ПУНКТ 166 КМ"
"";"ЛЬВ";"2218278";"";"СТАРЕ СЕЛО"
"";"ЛЬВ";"2218289";"";"ЧЕРНОВЦЫ ЮЖНАЯ"
"";"ЛЬВ";"2218322";"";"САСОВО ЗАКАРПАТСКАЯ"
"";"ЛЬВ";"2218332";"";"ДИБРОВА"
"";"ЛЬВ";"2218336";"";"ВОЛОСЯНКА"
"";"ЛЬВ";"2218339";"";"ВОЛЯ ХОЛОЕВСКАЯ"
"";"ЛЬВ";"2218340";"";"ГОРОДОК ЛЬВОВСКИЙ"
"";"ЛЬВ";"2218341";"";"ФИКТИВНАЯ"
"";"ЛЬВ";"2218342";"";"НОВА ЖАДОВА"
"";"ЛЬВ";"2218343";"";"СТАРА ЖАДОВА"
"";"ЛЬВ";"2218347";"";"ПЛАТФОРМА 120 КМ"
"";"ЛЬВ";"2218362";"";"ВЕЛИКАЯ КОПАНЯ"
"";"ЛЬВ";"2218364";"";"НОВЕ-СЕЛО"
"";"ЛЬВ";"2218365";"";"СУДОВАЯ ВИШНЯ"
"";"ЛЬВ";"2218370";"";"ЗАТОКА"
"";"ЛЬВ";"2218385";"";"ШКЛО-СТАРЖИСКА"
"";"ЛЬВ";"2218393";"";"ИВАН-ПУСТЕ"
"";"ЛЬВ";"2218410";"";"ДОБРОСТАНЫ"
"";"ЛЬВ";"2218425";"";"ФРАНЧИКОВО"
"";"ЛЬВ";"2218427";"";"КНЯЖЕ"
"";"ЛЬВ";"2218448";"";"ОЗЕРЯНЫ ПИЛАТ"
"";"ЛЬВ";"2218513";"";"ЧЕРНАЯ ГОРА"
"";"ЛЬВ";"2218514";"";"РОКОСОВО"
"";"ЛЬВ";"2218536";"";"ХЫРОВ "
"";"ЛЬВ";"2218543";"";"КЛЕПАРОВ"
"";"ЛЬВ";"2218574";"";"СТРЫХАНКА"
"";"ЛЬВ";"2218609";"";"ПЛАТФОРМА 245 КМ"
"";"ЛЬВ";"2218616";"";"НОВЫЙ СТАВ"
"";"ЛЬВ";"2218634";"";"КАРЬЕР КОР"
"";"ЛЬВ";"2218648";"";"ЖОВКВА"
"";"ЛЬВ";"2218656";"";"ГЛИННА НАВАРИЯ"
"";"ЛЬВ";"2218827";"";"РУДАНЬЦЫ"
"";"ЛЬВ";"2218828";"";"ТРУДОЛЮБОВКА"
"";"ЛЬВ";"2218829";"";"УЛЬВОВЕК"
"";"ЛЬВ";"2218830";"";"РОМОШ"
"";"ЛЬВ";"2218840";"";"ТЕРЕШЕВ СПАС"
"";"ЛЬВ";"2218854";"";"КОЛОДНО"
"";"ЛЬВ";"2218856";"";"ЗАПЫТОВ"
"";"ЛЬВ";"2218857";"";"ВУЗЛОВОЕ"
"";"ЛЬВ";"2218863";"";"ПОДБОРЦЫ"
"";"ЛЬВ";"2218873";"";"ПЕСОЧНОЕ"
"";"ЛЬВ";"2218875";"";"КОНЮХОВ"
"";"ЛЬВ";"2218879";"";"ГРЕБЕНОВ"
"";"ЛЬВ";"2218884";"";"КАЛИНОВ"
"";"ЛЬВ";"2218891";"";"КОРОПУЖ"
"";"ЛЬВ";"2218898";"";"СТАВЧАНЫ"
"";"ЛЬВ";"2218921";"";"ПЕРСЕНКОВКА"
"";"ЛЬВ";"2218927";"";"ПОДМОНАСТЫРЬ"
"";"ЛЬВ";"2218935";"";"СТАРЖАВА "
"";"ЛЬВ";"2218968";"";"СКВАРЖАВА"
"";"ЛЬВ";"2219059";"";"ДУБЛЯНЫ-ЛЬВОВСКИЕ"
"";"ЛЬВ";"2219300";"";"ЧИНАДИЕВ"
"";"ЛЬВ";"2219905";"";"ОБРОШИН"
"";"СD";"0054561";"";"ЧАДЦА-ЧАДЦА"
"";"СD";"0054811";"";"БРЖЕЦЛАВ-ХОХЕНАУ"
"";"СD";"5400010";"";"ЗАП.КОД"
"";"СD";"5400060";"";"ЧАДЦА(ЧЕХИЯ)"
"";"СD";"5400064";"";"ОСТРАВА"
"";"СD";"5400076";"";"ПРАГА"
"";"СD";"5433234";"";"ЧЕСКИ ТЕШИН"
"";"СD";"5433295";"";"БРНО"
"";"СD";"5433425";"";"БРЖЕЦЛАВ"
"";"СD";"5433652";"";"ГОРНИ ЛИДЕЦ(ЧЕХИЯ)"
"";"СD";"5433722";"";"ГРАНИЦЕ НА МОРАВЕ"
"";"СD";"5433845";"";"ГОДОНИН"
"";"СD";"5434124";"";"БОГУМИН"
"";"СD";"5434362";"";"ОЛОМОУЦ ГЛАВ"
"";"СD";"5434364";"";"ОСТРАВА ГЛ"
"";"СD";"5434434";"";"ОСТРАВА СВИНОУСТЬЦЕ"
"";"СD";"5434524";"";"ПЕТРОВИЦЕ У КАРВИНЕ"
"";"СD";"5434662";"";"ПРЕРОВ"
"";"СD";"5435162";"";"ВАЛАШСКЕ МЕЗИРЖИЧИ"
"";"СD";"5435442";"";"ВСЕТИН"
"";"СD";"5435502";"";"ЗАБЖЕГ НА МОРАВЕ"
"";"СD";"5435575";"";"ОТРОКОВИЦЕ"
"";"СD";"5436145";"";"СТАРЕ МЕСТО У УГ.ГРАД"
"";"СD";"5453050";"";"ХЛУМЕК"
"";"СD";"5453114";"";"ЛИЗА"
"";"СD";"5453120";"";"ГРАДЕЦ КРАЛОВЕ"
"";"СD";"5453214";"";"НИМБУРГ"
"";"СD";"5453234";"";"ПАДЕБРАДЕ"
"";"СD";"5453314";"";"ВЕЛКИ ОСЕК"
"";"СD";"5453330";"";"ЛЕТОГРАД"
"";"СD";"5453399";"";"МОСТ"
"";"СD";"5453414";"";"КОЛИН"
"";"СD";"5453430";"";"ЛИХКОВ"
"";"СD";"5453489";"";"ХОМУТОВ"
"";"СD";"5453516";"";"КЛАДНО"
"";"СD";"5453613";"";"ПАРДУБИЦЕ"
"";"СD";"5453779";"";"ЖАТЕЦ"
"";"СD";"5453863";"";"УСТИ НАД ОРЛИЦЕ"
"";"СD";"5453913";"";"ЧЕСКА ТРШЕБОВА"
"";"СD";"5454414";"";"МИЛОВИЦЕ"
"";"СD";"5457076";"";"ПРАГА ГЛ."
"";"СD";"5457176";"";"ПРАГА-ЛИБЕН"
"";"СD";"5457256";"";"ПРАГА ХОЛЕШОВИЦЕ"
"";"СD";"5457276";"";"ПРАГА ВРШОВИЦЕ"
"";"СD";"5475875";"";"КАРЛОВЫ ВАРЫ"
"";"ВDZ";"0052531";"";"НЕГРУ ВОДА-КАРДАМ"
"";"ВDZ";"0052532";"";"РУСЕ-ДЖУРДЖУ НОРД"
"";"ВDZ";"0052731";"";"КУЛАТА-ПРОМАХОН"
"";"ВDZ";"0052751";"";"СВИЛЕНГРАД-КАПИКУЛЕ"
"";"ВDZ";"5200002";"";"РУСЕ РАСПРЕДЕЛИТЕЛНА"
"";"ВDZ";"5200025";"";"СИНДЕЛ"
"";"ВDZ";"5200130";"";"БУРГАС"
"";"ВDZ";"5200150";"";"ВАРНА"
"";"ВDZ";"5200171";"";"ЧЕРВЕН БРЯГ"
"";"ВDZ";"5200200";"";"ГОРНА ОРЯХОВИЦА"
"";"ВDZ";"5200211";"";"ДИМИТРОВГРАД"
"";"ВDZ";"5200262";"";"КАРНОБАТ"
"";"ВDZ";"5200263";"";"КАСПИЧАН"
"";"ВDZ";"5200269";"";"КУЛАТА"
"";"ВDZ";"5200280";"";"ЛЕВСКИ"
"";"ВDZ";"5200300";"";"МЕЗДРА"
"";"ВDZ";"5200370";"";"ПЛЕВЕН"
"";"ВDZ";"5200380";"";"ПЛОВДИВ"
"";"ВDZ";"5200400";"";"РУСЕ"
"";"ВDZ";"5200422";"";"СВИЛЕНГРАД"
"";"ВDZ";"5200440";"";"СТАРА ЗАГОРА"
"";"ВDZ";"5200500";"";"СОФИЯ"
"";"ВDZ";"5200520";"";"ДОБРИЧ"
"";"ВDZ";"5200570";"";"ШУМЕН"
"";"ВDZ";"5200580";"";"ЯМБОЛ"
"";"ВDZ";"5200600";"";"ТОЛБУХИН"
"";"ВDZ";"5200931";"";"КАРДАМ"
"";"СFАRМ";"0072651";"";"ТАБАНОВЦЫ-ТАБАНОВЦЫ"
"";"СFАRМ";"0073651";"";"ГЕВГЕЛИЯ-ИДОМЕНИ"
"";"СFАRМ";"6500661";"";"СКОПЬЕ"
"";"СFАRМ";"6500671";"";"ТИТОВ ВЕЛЕС"
"";"СFАRМ";"6561201";"";"ТАБАНОВЦЫ(МАКЕДОНИЯ)"
"";"СFАRМ";"6561718";"";"ГЕВГЕЛИЯ"
"";"СFR";"0022532";"";"ВАДУЛ СИРЕТ-ВИКШАНИ"
"";"СFR";"0022533";"";"ДЬЯКОВО-ХАЛМЕУ"
"";"СFR";"0022534";"";"БЕРЛЕБАШ-ВАЛЕА ВИСЕЛУ"
"";"СFR";"0022535";"";"ТЕРЕСВА-КИМПУЛУНГ"
"";"СFR";"0023531";"";"УНГЕНЫ-ЯССЫ"
"";"СFR";"0023533";"";"ПРУТ-ФЭЛЧИУ"
"";"СFR";"0053722";"";"СТАМОРА МОРАВИЦА-ВРШАЦ"
"";"СFR";"5300090";"";"БУЗЭУ"
"";"СFR";"5300100";"";"БУХАРЕСТ НОРД"
"";"СFR";"5300101";"";"БУХАРЕСТ БАНЕАЗА"
"";"СFR";"5300102";"";"БУХАРЕСТ МОГОШОАНЯ"
"";"СFR";"5300110";"";"ФАУРЕЙ"
"";"СFR";"5300130";"";"ФЕТЕШТИ"
"";"СFR";"5300150";"";"ВИКШАНИ"
"";"СFR";"5300160";"";"ДЖУРДЖУ НОРД"
"";"СFR";"5300163";"";"ДОРНЕШТИ"
"";"СFR";"5300170";"";"НЕГРУ ВОДЭ"
"";"СFR";"5300175";"";"ПАШКАНИ"
"";"СFR";"5300176";"";"ПЛОЕШТИ"
"";"СFR";"5300180";"";"СУЧАВА"
"";"СFR";"5300182";"";"ФОКШАНИ"
"";"СFR";"5300187";"";"ЯССЫ"
"";"СFR";"5300190";"";"КОНСТАНЦА"
"";"СFR";"5300201";"";"АДЖУД"
"";"СFR";"5300203";"";"КРИСТЕШТИ ЖИЖИА"
"";"СFR";"5300204";"";"ФРОНТЬЕРА"
"";"СFR";"5300205";"";"НИКОЛИНА"
"";"СFR";"5300207";"";"ТЫРГУ ФРУМОС"
"";"СFR";"5300208";"";"БАКЭУ"
"";"СFR";"5300209";"";"РОМАН"
"";"СFR";"5300211";"";"КИТИЛА"
"";"СFR";"5300212";"";"СУЧАВА НОРД"
"";"СFR";"5300225";"";"БЫРЛАД"
"";"СFR";"5300231";"";"ВИДЕЛЕ"
"";"СFR";"5300249";"";"ДРОБЕТА ТУРНУ СЕВЕРИН"
"";"СFR";"5300261";"";"КАРАНСЕБЕШ"
"";"СFR";"5300270";"";"КРАЙОВА"
"";"СFR";"5300278";"";"МЕДЖИДИЯ"
"";"СFR";"5300287";"";"ОРШОВА"
"";"СFR";"5300304";"";"РОШИОРИ"
"";"СFR";"5300325";"";"СТАМОРА МОРАВИЦА"
"";"СFR";"5300338";"";"ТЕКУЧ"
"";"СFR";"5300340";"";"ТИМИШОАРА"
"";"СFR";"5300353";"";"ФИЛИАШИ"
"";"СFR";"5310017";"";"БУХАРЕСТ НОРД"
"";"СFR";"5310287";"";"ВИДЕЛЕ"
"";"СFR";"5310445";"";"РОШИОРИ"
"";"СFR";"5310770";"";"КРАЙОВА"
"";"СFR";"5310902";"";"ФИЛИАШИ"
"";"СFR";"5311140";"";"ДРОБЕТА ТУРНУ СЕВЕРИН"
"";"СFR";"5311231";"";"ОРШОВА"
"";"СFR";"5311554";"";"КАРАНСЕБЕШ"
"";"СFR";"5311906";"";"ТИМИШОАРА"
"";"СFR";"5314037";"";"ДЖУРДЖУ НОРД"
"";"СFR";"5316645";"";"СТАМОРА МОРАВИЦА"
"";"СFR";"5350342";"";"БУЗЭУ"
"";"СFR";"5350603";"";"ФОКШАНИ"
"";"СFR";"5350691";"";"МЭРЭШЭШТИ"
"";"СFR";"5350811";"";"АДЖУД"
"";"СFR";"5351059";"";"БАКЭУ"
"";"СFR";"5351190";"";"РОМАН"
"";"СFR";"5351358";"";"ПАШКАНИ"
"";"СFR";"5351645";"";"СУЧАВА НОРД"
"";"СFR";"5351750";"";"ДОРНЕШТИ"
"";"СFR";"5351798";"";"ВИКШАНИ"
"";"СFR";"5360309";"";"ТЕКУЧ"
"";"СFR";"5360878";"";"НИКОЛИНА"
"";"СFR";"5360921";"";"ЯССЫ"
"";"СFR";"5361080";"";"КРИСТЕШТИ ЖИЖИА"
"";"СFR";"5370512";"";"ФАУРЕЙ"
"";"СFR";"5380505";"";"ФЕТЕШТИ"
"";"СFR";"5380684";"";"МЕДЖИДИЯ"
"";"СFR";"5380892";"";"КОНСТАНЦА"
"";"СFR";"5382620";"";"НЕГРУ ВОДЭ"
"";"СFR";"5399100";"";"БУХАРЕСТ"
"";"СFR";"5399175";"";"ПАШКАНИ ГОР"
"";"СFR";"5399292";"";"ПЛОЕШТИ ГОР"
"";"КЛГ";"0020242";"";"НЕСТЕРОВ-КИБАРТАЙ ГРАН"
"";"КЛГ";"2058000";"";"КАЛИНИНГРАД"
"";"КЛГ";"2058057";"";"НЕМАН НОВЫЙ"
"";"КЛГ";"2058087";"";"ОСТ.ПУНКТ 39 КМ"
"";"КЛГ";"2058116";"";"ОСТ.ПУНКТ 8 КМ"
"";"КЛГ";"2058361";"";"ЗАПАСНОЙ КОД КАЛИНИНГР"
"";"КЛГ";"2058473";"";"КАЛИНИНГРАД-МАМОНОВСК."
"";"КЛГ";"2058474";"";"ПОСТ 26 КМ"
"";"КЛГ";"2058813";"";"ОСТ.ПУНКТ 9 КМ"
"";"КЛГ";"2058833";"";"ОЗЕРКИ ВОЛЬНЫЕ"
"";"КЛГ";"2058847";"";"ОСТ.ПУНКТ 4 КМ"
"";"ПРДН";"2210000";"";"СИМФЕРОПОЛЬ"
"";"ПРДН";"2210004";"";"ПЛАТФОРМА 11 КМ"
"";"ПРДН";"2210005";"";"ОСТ.ПУНКТ 182 КМ"
"";"ПРДН";"2210006";"";"ОСТ.ПУНКТ 332 КМ"
"";"ПРДН";"2210007";"";"ОСТ.ПУНКТ 335 КМ"
"";"ПРДН";"2210008";"";"ПЛАТФОРМА 296 КМ"
"";"ПРДН";"2210009";"";"ПЛАТФОРМА 305 КМ"
"";"ПРДН";"2210010";"";"ПЛАТФОРМА 261 КМ"
"";"ПРДН";"2210011";"";"ПЛАТФОРМА 219 КМ"
"";"ПРДН";"2210012";"";"ПЛАТФОРМА 225 КМ"
"";"ПРДН";"2210013";"";"ПЛАТФОРМА 119 КМ"
"";"ПРДН";"2210016";"";"ОСТ.ПУНКТ 54 КМ"
"";"ПРДН";"2210017";"";"ПЛАТФОРМА 86 КМ"
"";"ПРДН";"2210018";"";"ПЛАТФОРМА 6 КМ"
"";"ПРДН";"2210019";"";"ОСТ.ПУНКТ 77 КМ"
"";"ПРДН";"2210020";"";"БЛАГОСЛОВЕНИЕ"
"";"ПРДН";"2210021";"";"ОСТ.ПУНКТ 18 КМ"
"";"ПРДН";"2210022";"";"ОСТ.ПУНКТ 61 КМ"
"";"ПРДН";"2210023";"";"ПЛАТФОРМА 7 КМ"
"";"ПРДН";"2210025";"";"ПЛАТФОРМА 22 КМ"
"";"ПРДН";"2210049";"";"БЛАГОСЛОВЕНИЕ"
"";"ПРДН";"2210121";"";"ПЛАТФОРМА 195 КМ"
"";"ПРДН";"2210122";"";"ПЛАТФОРМА 948 КМ"
"";"ПРДН";"2210126";"";"ПЛАТФОРМА 981 КМ"
"";"ПРДН";"2210127";"";"ПЛАТФОРМА 114 КМ"
"";"ПРДН";"2210137";"";"ПЛАТФОРМА 65 КМ"
"";"ПРДН";"2210140";"";"ПЛАТФОРМА 94 КМ"
"";"ПРДН";"2210144";"";"ПЛАТФОРМА 969 КМ"
"";"ПРДН";"2210145";"";"ПЛАТФОРМА 174 КМ"
"";"ПРДН";"2210146";"";"ПЛАТФОРМА 196 КМ"
"";"ПРДН";"2210147";"";"ПЛАТФОРМА 165 КМ"
"";"ПРДН";"2210148";"";"ПЛАТФОРМА 166 КМ"
"";"ПРДН";"2210149";"";"ПЛАТФОРМА 175 КМ"
"";"ПРДН";"2210150";"";"ЗАПОРОЖЬЕ ГРУЗОВОЕ"
"";"ПРДН";"2210151";"";"ПЛАТФОРМА 160 КМ"
"";"ПРДН";"2210152";"";"ПЛАТФОРМА 207 КМ"
"";"ПРДН";"2210153";"";"ПЛАТФОРМА 193 КМ"
"";"ПРДН";"2210154";"";"ПЛАТФОРМА 164 КМ"
"";"ПРДН";"2210155";"";"ПУТЕВОЙ ПОСТ 25 КМ"
"";"ПРДН";"2210156";"";"ПЛАТФОРМА 139 КМ"
"";"ПРДН";"2210157";"";"ПЛАТФОРМА 168 КМ"
"";"ПРДН";"2210160";"";"ПЛАТФОРМА 212 КМ"
"";"ПРДН";"2210161";"";"ПЛАТФОРМА 222 КМ"
"";"ПРДН";"2210162";"";"ПЛАТФОРМА 21 КМ"
"";"ПРДН";"2210163";"";"ПЛАТФОРМА 192 КМ"
"";"ПРДН";"2210164";"";"ПЛАТФОРМА 172 КМ"
"";"ПРДН";"2210166";"";"ПЛАТФОРМА 116 КМ"
"";"ПРДН";"2210167";"";"ПЛАТФОРМА 230 КМ"
"";"ПРДН";"2210168";"";"ПЛАТФОРМА 111 КМ"
"";"ПРДН";"2210172";"";"ПЛАТФОРМА 194 КМ"
"";"ПРДН";"2210177";"";"ПЛАТФОРМА 125 КМ"
"";"ПРДН";"2210179";"";"ПЛАТФОРМА 128 КМ"
"";"ПРДН";"2210180";"";"ПЛАТФОРМА 242 КМ"
"";"ПРДН";"2210181";"";"ПЛАТФОРМА 141 КМ"
"";"ПРДН";"2210182";"";"ПУТЕВОЙ ПОСТ 101 КМ"
"";"ПРДН";"2210183";"";"ПЛАТФОРМА 1045 КМ"
